image;original;title;page;author;license;license_url;faces_blurred
images/real/real_1fc0984c9b.jpg;Moscow_bus_030131_2024-10_1st_Naprudnaya_Street_LiAZ-6213_158_77a07cbb.jpg;File:Moscow bus 030131 2024-10 1st Naprudnaya Street LiAZ-6213 158.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030131_2024-10_1st_Naprudnaya_Street_LiAZ-6213_158.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_7915f064fd.jpg;Moscow_bus_030138_2024-10_Malygina_Street_LiAZ-6213_171_c8464ebb.jpg;File:Moscow bus 030138 2024-10 Malygina Street LiAZ-6213 171.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030138_2024-10_Malygina_Street_LiAZ-6213_171.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_12ff56c1ea.jpg;Moscow_bus_030138_2024-10_Malygina_Street_LiAZ-6213_172_80f54ae7.jpg;File:Moscow bus 030138 2024-10 Malygina Street LiAZ-6213 172.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030138_2024-10_Malygina_Street_LiAZ-6213_172.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_3460752b5a.jpg;Moscow_bus_030340_2024-10_Malygina_Street_LiAZ-6213_242_92eecb0d.jpg;File:Moscow bus 030340 2024-10 Malygina Street LiAZ-6213 242.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030340_2024-10_Malygina_Street_LiAZ-6213_242.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_3a2090ef56.jpg;Moscow_bus_030479_2024-10_Menzhinskogo_Street_LiAZ-5292_147_658ca52d.jpg;File:Moscow bus 030479 2024-10 Menzhinskogo Street LiAZ-5292 147.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030479_2024-10_Menzhinskogo_Street_LiAZ-5292_147.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_64ca57a1c6.jpg;Moscow_bus_030961_2024-04_1712394235_Durova_Street_NefAZ-5299-40_c403ebe4.tif;File:Moscow bus 030961 2024-04 1712394235 Durova Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030961_2024-04_1712394235_Durova_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_5b53e84237.jpg;Moscow_bus_030974_2024-04_1712394812_Durova_Street_NefAZ-5299-40_86ee90a9.tif;File:Moscow bus 030974 2024-04 1712394812 Durova Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030974_2024-04_1712394812_Durova_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;3
images/real/real_7a5c193260.jpg;Moscow_bus_031357_2024-12_Gospitalny_Val_LiAZ-6213_03_2aefced5.tif;File:Moscow bus 031357 2024-12 Gospitalny Val LiAZ-6213 03.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031357_2024-12_Gospitalny_Val_LiAZ-6213_03.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_9441646f74.jpg;Moscow_bus_031526_2024-04_1713870340_Novobasmanny_overpass_NefAZ-5299-40_619f167e.jpg;File:Moscow bus 031526 2024-04 1713870340 Novobasmanny overpass NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031526_2024-04_1713870340_Novobasmanny_overpass_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_43d17b29b6.jpg;Moscow_bus_031526_2024-04_1713870341_Novobasmanny_overpass_NefAZ-5299-40_95f4eb10.jpg;File:Moscow bus 031526 2024-04 1713870341 Novobasmanny overpass NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031526_2024-04_1713870341_Novobasmanny_overpass_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_3c9fb4be48.jpg;Moscow_bus_031950_2024-01_1705592250_Novoryazanskaya_Street_LiAZ-5292_bc4779b1.jpg;File:Moscow bus 031950 2024-01 1705592250 Novoryazanskaya Street LiAZ-5292.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031950_2024-01_1705592250_Novoryazanskaya_Street_LiAZ-5292.jpg;Artyom Svetlov;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;0
images/real/real_8c1e981da4.jpg;Moscow_bus_032160_2024-10_Menzhinskogo_Street_LiAZ-6213_145_bdae05d8.jpg;File:Moscow bus 032160 2024-10 Menzhinskogo Street LiAZ-6213 145.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_032160_2024-10_Menzhinskogo_Street_LiAZ-6213_145.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_78ae85ebf5.jpg;Moscow_bus_032195_2024-10_Menzhinskogo_Street_LiAZ-6213_151_29eafddc.jpg;File:Moscow bus 032195 2024-10 Menzhinskogo Street LiAZ-6213 151.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_032195_2024-10_Menzhinskogo_Street_LiAZ-6213_151.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_558dc03699.jpg;Moscow_bus_032422_2024-10_Snezhnaya_Street_LiAZ-5292_010_7a098cfb.jpg;File:Moscow bus 032422 2024-10 Snezhnaya Street LiAZ-5292 010.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_032422_2024-10_Snezhnaya_Street_LiAZ-5292_010.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_0f6e44d1bb.jpg;Moscow_bus_032539_2024-09_1727173508_Sergiya_Radonezskogo_street_tram_line_NefAZ_3b5bbdf4.jpg;File:Moscow bus 032539 2024-09 1727173508 Sergiya Radonezskogo street tram line NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_032539_2024-09_1727173508_Sergiya_Radonezskogo_street_tram_line_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_fad32d7db6.jpg;Moscow_bus_080201_2024-10_1728740093_Mosgortrans_Alabushevo_vehicle_collection_L_dec0bcc9.jpg;File:Moscow bus 080201 2024-10 1728740093 Mosgortrans Alabushevo vehicle collection LiAZ-6213.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_080201_2024-10_1728740093_Mosgortrans_Alabushevo_vehicle_collection_LiAZ-6213.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_0fc80bb2e6.jpg;Moscow_bus_080201_2024-10_1728740135_Mosgortrans_Alabushevo_vehicle_collection_L_5acca186.jpg;File:Moscow bus 080201 2024-10 1728740135 Mosgortrans Alabushevo vehicle collection LiAZ-6213.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_080201_2024-10_1728740135_Mosgortrans_Alabushevo_vehicle_collection_LiAZ-6213.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_467d05edb0.jpg;Moscow_bus_083221_2024-12_1734275633_Veyernaya_Street_NefAZ-5299-40_3581292c.tif;File:Moscow bus 083221 2024-12 1734275633 Veyernaya Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_083221_2024-12_1734275633_Veyernaya_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_bb79839fe4.jpg;Moscow_bus_090754_2024-02_1707477628_Marshala_Shestopalova_Street_MAN_Lion_s_Coa_8e85c680.jpg;File:Moscow bus 090754 2024-02 1707477628 Marshala Shestopalova Street MAN Lion's Coach (R07).jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_090754_2024-02_1707477628_Marshala_Shestopalova_Street_MAN_Lion%27s_Coach_%28R07%29.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_d9e1c01259.jpg;Moscow_bus_1319005_2024-02_1707573114_Lyublinskaya_Street_NefAZ-5299-40_f0a827bd.jpg;File:Moscow bus 1319005 2024-02 1707573114 Lyublinskaya Street NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1319005_2024-02_1707573114_Lyublinskaya_Street_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_effd8b39a1.jpg;Moscow_bus_1320003_2024-10_Malygina_Street_MAZ-206_164_22f78fd4.jpg;File:Moscow bus 1320003 2024-10 Malygina Street MAZ-206 164.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1320003_2024-10_Malygina_Street_MAZ-206_164.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_06fe1bc594.jpg;Moscow_bus_1320003_2024-10_Malygina_Street_MAZ-206_165_ef65a9f8.jpg;File:Moscow bus 1320003 2024-10 Malygina Street MAZ-206 165.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1320003_2024-10_Malygina_Street_MAZ-206_165.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_3725436de4.jpg;Moscow_bus_1321054_2024-12_1734275394_Veyernaya_Street_NefAZ-5299-40_718f981d.tif;File:Moscow bus 1321054 2024-12 1734275394 Veyernaya Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1321054_2024-12_1734275394_Veyernaya_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_71de234046.jpg;Moscow_bus_1322046_2024-11_1732452824_Sergeya_Eyzenshteyna_Street_LiAZ-5292_498f0715.jpg;File:Moscow bus 1322046 2024-11 1732452824 Sergeya Eyzenshteyna Street LiAZ-5292.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322046_2024-11_1732452824_Sergeya_Eyzenshteyna_Street_LiAZ-5292.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;4
images/real/real_b04ecaed50.jpg;Moscow_bus_1322057_2024-10_Menzhinskogo_Street_LiAZ-5292_149_9f244b03.jpg;File:Moscow bus 1322057 2024-10 Menzhinskogo Street LiAZ-5292 149.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322057_2024-10_Menzhinskogo_Street_LiAZ-5292_149.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_682068da4a.jpg;Moscow_bus_1322058_2024-10_Shirokaya_Street_LiAZ-5292_302_503b822f.jpg;File:Moscow bus 1322058 2024-10 Shirokaya Street LiAZ-5292 302.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322058_2024-10_Shirokaya_Street_LiAZ-5292_302.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;6
images/real/real_65229777ac.jpg;Moscow_bus_1322092_2024-10_1st_Naprudnaya_Street_LiAZ-5292_161_38d47db9.jpg;File:Moscow bus 1322092 2024-10 1st Naprudnaya Street LiAZ-5292 161.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322092_2024-10_1st_Naprudnaya_Street_LiAZ-5292_161.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_59a6bcdf0e.jpg;Moscow_bus_153_797_2024-09_Selskokhozyaistvennaya_street_Ikarus_280_053_3ca6046e.jpg;File:Moscow bus У153ВА797 2024-09 Selskokhozyaistvennaya street Ikarus 280 053.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_%D0%A3153%D0%92%D0%90797_2024-09_Selskokhozyaistvennaya_street_Ikarus_280_053.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;3
images/real/real_0f75fcd0f1.jpg;Moscow_bus_160117_2024-11_1731232626_Pererva_Street_NefAZ-5299-40_70c135f6.tif;File:Moscow bus 160117 2024-11 1731232626 Pererva Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160117_2024-11_1731232626_Pererva_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_0ba1fe9a4e.jpg;Moscow_bus_160294_2024-02_1707570827_Kashirskoye_Highway_LiAZ-6213_9ed2abd8.jpg;File:Moscow bus 160294 2024-02 1707570827 Kashirskoye Highway LiAZ-6213.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160294_2024-02_1707570827_Kashirskoye_Highway_LiAZ-6213.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_357eb8d74f.jpg;Moscow_bus_160329_2024-02_1707572184_Novocherkassky_Boulevard_NefAZ-5299-40_9cc6e99e.jpg;File:Moscow bus 160329 2024-02 1707572184 Novocherkassky Boulevard NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160329_2024-02_1707572184_Novocherkassky_Boulevard_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_75288c82db.jpg;Moscow_bus_160419_2024-11_1731240887_Kapotnya_Street_NefAZ-5299-40_00f4430d.tif;File:Moscow bus 160419 2024-11 1731240887 Kapotnya Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160419_2024-11_1731240887_Kapotnya_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_d65689af54.jpg;Moscow_bus_160419_2024-11_1731248212_1st_Kapotninsky_drive_NefAZ-5299-40_32852c5e.tif;File:Moscow bus 160419 2024-11 1731248212 1st Kapotninsky drive NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160419_2024-11_1731248212_1st_Kapotninsky_drive_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_d272e21356.jpg;Moscow_bus_160419_2024-11_1731248215_1st_Kapotninsky_drive_NefAZ-5299-40_f101adc3.tif;File:Moscow bus 160419 2024-11 1731248215 1st Kapotninsky drive NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160419_2024-11_1731248215_1st_Kapotninsky_drive_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_13b06987fc.jpg;Moscow_bus_160475_2024-11_1730730265_Lyublinskaya_Street_NefAZ-5299-40_9c5edb07.jpg;File:Moscow bus 160475 2024-11 1730730265 Lyublinskaya Street NefAZ-5299-40.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160475_2024-11_1730730265_Lyublinskaya_Street_NefAZ-5299-40.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_9b82ca988f.jpg;Moscow_bus_161090_2024-11_1730638188_Sharikopodshipnikovskaya_street_NefAZ-5299-_b66b1004.jpg;File:Moscow bus 161090 2024-11 1730638188 Sharikopodshipnikovskaya street NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161090_2024-11_1730638188_Sharikopodshipnikovskaya_street_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;4
images/real/real_faa04efc03.jpg;Moscow_bus_161251_2024-11_1731232588_Pererva_Street_LiAZ-6213_2035dc4c.tif;File:Moscow bus 161251 2024-11 1731232588 Pererva Street LiAZ-6213.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161251_2024-11_1731232588_Pererva_Street_LiAZ-6213.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_a2c6d27730.jpg;Moscow_bus_161443_2024-11_1731248132_Ivan_Geraskin_street_LiAZ-6213_95c01a11.tif;File:Moscow bus 161443 2024-11 1731248132 Ivan Geraskin street LiAZ-6213.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161443_2024-11_1731248132_Ivan_Geraskin_street_LiAZ-6213.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_175a6da360.jpg;Moscow_bus_161452_2024-11_1731232653_Pererva_Street_LiAZ-6213_9656b6db.tif;File:Moscow bus 161452 2024-11 1731232653 Pererva Street LiAZ-6213.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161452_2024-11_1731232653_Pererva_Street_LiAZ-6213.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;3
images/real/real_586e9eca80.jpg;Moscow_bus_161547_2024-02_1707572192_Novocherkassky_Boulevard_LiAZ-6213_3174d13e.jpg;File:Moscow bus 161547 2024-02 1707572192 Novocherkassky Boulevard LiAZ-6213.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161547_2024-02_1707572192_Novocherkassky_Boulevard_LiAZ-6213.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_6361b05f37.jpg;Moscow_bus_161836_2024-02_1707477774_Kashirskoye_Highway_LiAZ-6213_4e6a8fb2.jpg;File:Moscow bus 161836 2024-02 1707477774 Kashirskoye Highway LiAZ-6213.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161836_2024-02_1707477774_Kashirskoye_Highway_LiAZ-6213.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_edc53c67f7.jpg;Moscow_bus_161858_2024-07_1720859927_Paveletskaya_Square_NefAZ-5299-40_95421ecd.jpg;File:Moscow bus 161858 2024-07 1720859927 Paveletskaya Square NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161858_2024-07_1720859927_Paveletskaya_Square_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_2c6d8fd363.jpg;Moscow_bus_161980_2024-02_1707067783_Shosseynaya_Street_NefAZ-5299-40_48caa977.tif;File:Moscow bus 161980 2024-02 1707067783 Shosseynaya Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161980_2024-02_1707067783_Shosseynaya_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;3
images/real/real_c8d27c86a6.jpg;Moscow_bus_162534_2024-09_1725827829_Solntsevo_Butovo_Vidnoye_Highway_LiAZ-5292_5db9ec71.jpg;File:Moscow bus 162534 2024-09 1725827829 Solntsevo–Butovo–Vidnoye Highway LiAZ-5292.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_162534_2024-09_1725827829_Solntsevo%E2%80%93Butovo%E2%80%93Vidnoye_Highway_LiAZ-5292.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_4a7202d3fc.jpg;Moscow_bus_163093_2024-11_1731232618_Pererva_Street_NefAZ-5299-40_87523d49.tif;File:Moscow bus 163093 2024-11 1731232618 Pererva Street NefAZ-5299-40.tif;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_163093_2024-11_1731232618_Pererva_Street_NefAZ-5299-40.tif;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_224fb8fb9c.jpg;Moscow_bus_1757885_2024-02_1707572244_Novocherkassky_Boulevard_LiAZ-5292_c21feda1.jpg;File:Moscow bus 1757885 2024-02 1707572244 Novocherkassky Boulevard LiAZ-5292.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1757885_2024-02_1707572244_Novocherkassky_Boulevard_LiAZ-5292.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_06134c8db0.jpg;Moscow_bus_1757892_2024-02_1707572094_Novocherkassky_Boulevard_LiAZ-5292_56f48abf.jpg;File:Moscow bus 1757892 2024-02 1707572094 Novocherkassky Boulevard LiAZ-5292.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1757892_2024-02_1707572094_Novocherkassky_Boulevard_LiAZ-5292.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_6e6b515379.jpg;Moscow_bus_1757900_2024-02_1707572840_Novocherkassky_Boulevard_LiAZ-5292_0c976c7d.jpg;File:Moscow bus 1757900 2024-02 1707572840 Novocherkassky Boulevard LiAZ-5292.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1757900_2024-02_1707572840_Novocherkassky_Boulevard_LiAZ-5292.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_38989550aa.jpg;Moscow_bus_1764027_2024-02_1707572189_Novocherkassky_Boulevard_MAZ-203_5666d0d6.jpg;File:Moscow bus 1764027 2024-02 1707572189 Novocherkassky Boulevard MAZ-203.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1764027_2024-02_1707572189_Novocherkassky_Boulevard_MAZ-203.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_128c2da06a.jpg;Moscow_bus_1764052_2024-02_1707572979_Novocherkassky_Boulevard_MAZ-203_2f307ae5.jpg;File:Moscow bus 1764052 2024-02 1707572979 Novocherkassky Boulevard MAZ-203.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1764052_2024-02_1707572979_Novocherkassky_Boulevard_MAZ-203.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;5
images/real/real_88390caf5d.jpg;Moscow_bus_190518_2024-10_Menzhinskogo_Street_LiAZ-5292_033_0fedf844.jpg;File:Moscow bus 190518 2024-10 Menzhinskogo Street LiAZ-5292 033.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_190518_2024-10_Menzhinskogo_Street_LiAZ-5292_033.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_aeb99e27fa.jpg;Moscow_bus_190518_2024-10_Menzhinskogo_Street_LiAZ-5292_035_326b7264.jpg;File:Moscow bus 190518 2024-10 Menzhinskogo Street LiAZ-5292 035.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_190518_2024-10_Menzhinskogo_Street_LiAZ-5292_035.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_45f4ce49c9.jpg;Moscow_bus_191264_2024-10_1728139435_Sosnovaya_alleya_NefAZ-5299-40_1bad5afa.jpg;File:Moscow bus 191264 2024-10 1728139435 Sosnovaya alleya NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_191264_2024-10_1728139435_Sosnovaya_alleya_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_3150d43002.jpg;Moscow_bus_191385_2024-10_1728747701_Prospekt_Generala_Alekseeva_NefAZ-5299-40_1248786b.jpg;File:Moscow bus 191385 2024-10 1728747701 Prospekt Generala Alekseeva NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_191385_2024-10_1728747701_Prospekt_Generala_Alekseeva_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_b5bce5a494.jpg;Moscow_bus_191394_2024-10_1728739547_Alabushevo_cemetery_NefAZ-5299-40_17c229f6.jpg;File:Moscow bus 191394 2024-10 1728739547 Alabushevo cemetery NefAZ-5299-40.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_191394_2024-10_1728739547_Alabushevo_cemetery_NefAZ-5299-40.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
images/real/real_544ab0fea8.jpg;Moscow_bus_191576_2024-10_Menzhinskogo_Street_LiAZ-6213_150_a6205560.jpg;File:Moscow bus 191576 2024-10 Menzhinskogo Street LiAZ-6213 150.JPG;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_191576_2024-10_Menzhinskogo_Street_LiAZ-6213_150.JPG;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_9bae49796a.jpg;Moscow_bus_2168302_2024-02_1707572892_Novocherkassky_Boulevard_LiAZ-5292_4f1aba59.jpg;File:Moscow bus 2168302 2024-02 1707572892 Novocherkassky Boulevard LiAZ-5292.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_2168302_2024-02_1707572892_Novocherkassky_Boulevard_LiAZ-5292.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;9
images/real/real_53aef6e115.jpg;Moscow_bus_410522_2024-02_1707572757_Novocherkassky_Boulevard_KamAZ-6282_42471e9f.jpg;File:Moscow bus 410522 2024-02 1707572757 Novocherkassky Boulevard KamAZ-6282.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_410522_2024-02_1707572757_Novocherkassky_Boulevard_KamAZ-6282.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;2
images/real/real_f5b0209820.jpg;Moscow_bus_410533_2024-02_1707572123_Novocherkassky_Boulevard_KamAZ-6282_e5a3e3c0.jpg;File:Moscow bus 410533 2024-02 1707572123 Novocherkassky Boulevard KamAZ-6282.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_410533_2024-02_1707572123_Novocherkassky_Boulevard_KamAZ-6282.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_9f7fa10bca.jpg;Moscow_bus_410533_2024-02_1707572135_Novocherkassky_Boulevard_KamAZ-6282_d4f23d6e.jpg;File:Moscow bus 410533 2024-02 1707572135 Novocherkassky Boulevard KamAZ-6282.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_410533_2024-02_1707572135_Novocherkassky_Boulevard_KamAZ-6282.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_38709bf7c4.jpg;Moscow_bus_410547_2024-02_1707572324_Novocherkassky_Boulevard_KamAZ-6282_bda3ed4a.jpg;File:Moscow bus 410547 2024-02 1707572324 Novocherkassky Boulevard KamAZ-6282.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_410547_2024-02_1707572324_Novocherkassky_Boulevard_KamAZ-6282.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;0
images/real/real_1a71bdb044.jpg;Moscow_bus_410571_2024-02_1707572789_Novocherkassky_Boulevard_KamAZ-6282_85ec4890.jpg;File:Moscow bus 410571 2024-02 1707572789 Novocherkassky Boulevard KamAZ-6282.jpg;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_410571_2024-02_1707572789_Novocherkassky_Boulevard_KamAZ-6282.jpg;Artyom Svetlov;CC BY 4.0;https://creativecommons.org/licenses/by/4.0;1
